date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-02-20 11:47:04,Naijapals,,0,2,0,"I Was Not Molested By My Lover"" 16-Yr-Old Girl Abducted For Sex Makes Unbelievable Statement https://www.gistmania.com/talk/topic,378188.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/BebOk1eDmb",,,,1098187276696207360,https://twitter.com/Naijapals/status/1098187276696207360
2019-02-03 11:04:03,Naijapals,,2,2,2,"Abducted UNIZIK Student, Sylvester Mercy Chinomso Found Dead With Her Head & Br3ast Missing (Photo) https://www.gistmania.com/talk/topic,376656.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/ROX81EX6qv",,,,1092015855167098880,https://twitter.com/Naijapals/status/1092015855167098880
2018-12-31 07:59:42,Naijapals,,0,2,0,"Man's Shocking Confession Of How He Lured 16yrs Old Girl Via Facebook, Raped & Abducted Her (VID) https://www.gistmania.com/talk/topic,374086.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/XUYmfdIGKB",,,,1079648275001556994,https://twitter.com/Naijapals/status/1079648275001556994
2018-12-28 12:26:08,Naijapals,,0,3,0,"SARS Arrest Notorious Kidnap Kingpin Who Abducted Lawyer In Imo https://www.gistmania.com/talk/topic,373974.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/5Zbcar9yAg",,,,1078628160260829184,https://twitter.com/Naijapals/status/1078628160260829184
2018-12-24 13:11:04,Naijapals,,0,3,1,"Breaking: After Paying ‘Ransom’, Badeh’s Killers Release Abducted Friend https://www.gistmania.com/talk/topic,373783.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/BL0d0nC2BD",,,,1077189918739197953,https://twitter.com/Naijapals/status/1077189918739197953
2018-12-20 08:14:53,Naijapals,,0,3,1,"Alex Badeh’s Friend Abducted By Same Gunmen After Shooting Him Dead (More Details) http://www.gistmania.com/talk/topic,373557.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/IxunOATAXH",,,,1075665831659327488,https://twitter.com/Naijapals/status/1075665831659327488
2018-12-19 14:41:06,Naijapals,,0,2,0,"Anglican Bishop, Clement N.Ekpeye Abducted By Unknown Gunmen In Ahoada, Rivers State http://www.gistmania.com/talk/topic,373535.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/4RqwObqwFf",,,,1075400635934072832,https://twitter.com/Naijapals/status/1075400635934072832
2018-12-07 14:29:05,Naijapals,,0,3,0,"4 Abducted OSCOTECH Workers Releaseed By Fulani Herdsmen In Osun State http://www.gistmania.com/talk/topic,372744.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/PLaajI6RcU",,,,1071048957365633024,https://twitter.com/Naijapals/status/1071048957365633024
2018-12-03 13:06:06,Naijapals,,0,2,0,"Police Find 2 Lagos Children Nadia And Khalifa Abducted By Nanny In Benin Republic http://www.gistmania.com/talk/topic,372367.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/MpoSdNyWRd",,,,1069578522581073921,https://twitter.com/Naijapals/status/1069578522581073921
2018-12-02 18:15:50,fofo_mofoluwaso,,0,0,0,"In 2014, as part of adding my voice to social change, I submitted this solemn song project in honour of the abducted Chibok girls and other victims of terrorism. I did the vocals at The… https://www.instagram.com/p/Bq5QN2wHePI/?utm_source=ig_twitter_share&igshid=pye033x4iqm2 …",,,,1069294081484996609,https://twitter.com/fofo_mofoluwaso/status/1069294081484996609
2018-11-29 13:28:54,Naijapals,,0,2,1,"Notorious Kidnappers Caught After They Abducted A Female Customs Officer (Photos) http://www.gistmania.com/talk/topic,371921.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/fycdQwohrg",,,,1068134708968480769,https://twitter.com/Naijapals/status/1068134708968480769
2018-11-23 15:12:37,EyoUsanga,,0,0,0,"Over 50 loggers abducted in Borno",,,,1065986482131750913,https://twitter.com/EyoUsanga/status/1065986482131750913
2018-11-17 22:22:04,TrendsLagos,,0,0,0,"'grouse', 'abducted' & 'drastically' are now trending in #Lagos https://www.trendsmap.com/r/NG_LAG_gbukey pic.twitter.com/3fZ6zzNyve",,,#Lagos,1063920230731264000,https://twitter.com/TrendsLagos/status/1063920230731264000
2018-11-11 06:00:04,YouDonHear,,0,0,0,"Police narrate how abducted priests regained freedom",,,,1061498777444339712,https://twitter.com/YouDonHear/status/1061498777444339712
2018-10-26 20:12:16,ThePaceNews,,0,0,0,"BREAKING: Five Catholic nuns abducted in Delta https://thepacenews.com/2018/10/26/breaking-five-catholic-nuns-abducted-in-delta/ … Follow @ThePaceNews for latest news and gist #tpn… https://www.instagram.com/p/BpaMagzlFqw/?utm_source=ig_twitter_share&igshid=1995nwvtje1pp …",,@ThePaceNews,#tpn,1055915033014816770,https://twitter.com/ThePaceNews/status/1055915033014816770
2018-10-26 07:20:06,Naijapals,,0,5,2,"Five NYSC Members Abducted On Their Way To Camp http://www.gistmania.com/talk/topic,369847.0.html?utm_source=dlvr.it&utm_medium=twitter … #NaijapalsBaseMetrolifepic.twitter.com/OMmi6xouG1",,,#NaijapalsBaseMetrolifepic,1055720712638349312,https://twitter.com/Naijapals/status/1055720712638349312
2018-10-03 05:38:07,Naijapals,,0,2,1,"PHOTO: 9-year-old Girl Reunites With Her Mother After Being Abducted To Togo By Lagos Spiritualist http://www.gistmania.com/talk/topic,368318.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/BxfZg7lzE7",,,,1047360123687981056,https://twitter.com/Naijapals/status/1047360123687981056
2018-09-26 15:19:09,cazcrown01,,0,0,0,"・・・ Rebecca Sharibu, mother of abducted Dapchi Girl Leah Sharibu, is suing the Federal Government and demanding the sum of ₦500 million in damages. Leah Sharibu remains the only girl in… https://www.instagram.com/p/BoMa-8HBKo7/?utm_source=ig_twitter_share&igshid=5xxkb7cx3mcl …",,,,1044969631558115328,https://twitter.com/cazcrown01/status/1044969631558115328
2018-09-18 09:30:12,Naijapals,,0,3,3,"Man Reveals How Billionaire Kidnapper, Evans Abducted His Brother & Demanded $1m http://www.gistmania.com/talk/topic,367306.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/sZRtPOR5pR",,,,1041982711273934848,https://twitter.com/Naijapals/status/1041982711273934848
2018-09-17 20:06:34,TrendsLagos,,0,0,0,"'shanghai', 'abducted', 'colony' & 'n250' are now trending in #Lagos https://www.trendsmap.com/r/NG_LAG_gzwqtf pic.twitter.com/Kmtvk2Ks6I",,,#Lagos,1041780470948810752,https://twitter.com/TrendsLagos/status/1041780470948810752
2018-09-04 06:09:06,Naijapals,,0,2,1,"Edo APC LGA Chairman Abducted By Lifestyle Kidnappers, Demand For N20m Ransom http://www.gistmania.com/talk/topic,366080.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/hAYyfzkvmi",,,,1036858675716009985,https://twitter.com/Naijapals/status/1036858675716009985
2018-08-24 22:11:10,Naijapals,,0,3,2,"Almost 2 Months After, 4-year-old Girl, Elo Ogidi Who Was Abducted At Christ Embassy In Lagos Found http://www.gistmania.com/talk/topic,365074.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/r6ByjPB7Z0",,,,1033114518681862144,https://twitter.com/Naijapals/status/1033114518681862144
2018-08-17 14:17:06,Naijapals,,0,4,2,"Christian Schoolgirl Abducted And Converted To Islam, Regains Freedom http://www.gistmania.com/talk/topic,364638.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/LQpMysduYt",,,,1030458501120765952,https://twitter.com/Naijapals/status/1030458501120765952
2018-07-26 10:24:06,Naijapals,,1,3,6,"BREAKING NEWS: Dino Melaye Has Been Abducted By Gunmen - Ben Murray Bruce http://www.gistmania.com/talk/topic,362987.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/VjJrcVCKPD",,,,1022427332944965632,https://twitter.com/Naijapals/status/1022427332944965632
2018-07-23 10:58:04,Naijapals,,0,3,1,"Photo Of Young Boy Who Was Abducted By Ritualists In Benue, Abandoned On A Road In Abuja http://www.gistmania.com/talk/topic,362697.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/gb1YGS24AH",,,,1021348717293518849,https://twitter.com/Naijapals/status/1021348717293518849
2018-07-16 10:36:05,Naijapals,,0,2,1,"Fraudster Disguising As Kidnapper Attempt To Swindle Parents Of Abducted 4Yrs Old Girl In Lagos http://www.gistmania.com/talk/topic,362302.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/NQnxZ2AYuN",,,,1018806471159570432,https://twitter.com/Naijapals/status/1018806471159570432
2018-07-06 11:43:08,Naijapals,,0,2,0,"JUST IN! UK Offers To Support FG In Securing Release Of Abducted Dapchi Student, Leah Sharibu http://www.gistmania.com/talk/topic,361694.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/zGboJYaNYw",,,,1015199463348920320,https://twitter.com/Naijapals/status/1015199463348920320
2018-07-03 13:25:06,TrendsLagos,,0,0,0,"'abducted', 'mikels' & 'riyad' are now trending in #Lagos https://www.trendsmap.com/r/NG_LAG_jtaxgc pic.twitter.com/TfUEdCn31U",,,#Lagos,1014137962093842432,https://twitter.com/TrendsLagos/status/1014137962093842432
2018-06-24 14:22:04,Naijapals,,0,2,1,"See The Face Of A Very Young Kidnapper Who Abducted Some Residents In Rivers State (Photos) http://www.gistmania.com/talk/topic,360877.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,1010890805014228992,https://twitter.com/Naijapals/status/1010890805014228992
2018-06-14 11:14:05,Naijapals,,0,2,0,"This Is How 2 Primary School Pupils Were Abducted From Class In River State (photo) http://www.gistmania.com/talk/topic,360224.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,1007219621785505797,https://twitter.com/Naijapals/status/1007219621785505797
2018-06-10 07:10:43,YouDonHear,,0,0,0,"Bandits demand N1m ransom for each person abducted in Birnin Gwari",,,,1005708824391573505,https://twitter.com/YouDonHear/status/1005708824391573505
2018-05-26 10:59:16,Naijapals,,0,2,2,"Panic as Gunmen Abduct 200 Level CRUTECH student In Broad Daylight In Cross Rivers State (Photos): Some faceless gunmen in the Niger Delta part of Nigeria have reportedly abducted a student and are demanding several millions of naira. Unknown gunmen have… http://www.gistmania.com/talk/topic,359129.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,1000330522847924224,https://twitter.com/Naijapals/status/1000330522847924224
2018-05-26 07:57:18,Naijapals,,0,2,2,"Kidnapper Beaten Mercilessly After Being Caught With 2 Children In Imo (Photos): A suspected kidnapper was seriously dealt with after he was caught with two children he allegedly abducted in Imo state. According to reports, the man was apprehended by… http://www.gistmania.com/talk/topic,359057.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,1000284728451153922,https://twitter.com/Naijapals/status/1000284728451153922
2018-05-22 13:39:59,Naijapals,,0,2,1,"Released Abducted Students Return To Dapchi School Where Boko Haram Abducted Them Months Ago: The Dapchi schoolgirls who were abducted by Boko Haram have returned to the school where the abduction happened. Students of Government Girls Science and… http://www.gistmania.com/talk/topic,358813.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,998921416933167111,https://twitter.com/Naijapals/status/998921416933167111
2018-05-16 12:52:01,Naijapals,,0,2,0,"Outrage As Suspected Ritualists Apprehended With Roasted Babies In Uganda (Photos): Police in Uganda have arrested two men after they apprehended with bodies of roasted babies. The men at different times reportedly abducted the babies, roasted them and… http://www.gistmania.com/talk/topic,358528.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,996735020051062784,https://twitter.com/Naijapals/status/996735020051062784
2018-05-12 09:00:03,Naijapals,,1,2,0,"Corpse Of Abducted Honourable Found In Thick Forest In Delta After Paying N500k Ransom (Photos): Delta State Police Command yesterday recovered the remains of Hon. Onos Onokpoma from Okurekpo thick forest in Ethiope East after a two days thorough search.… http://www.gistmania.com/talk/topic,358320.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,995227089929318400,https://twitter.com/Naijapals/status/995227089929318400
2018-05-09 09:29:17,Naijapals,,1,1,0,"A Nurse & 2 Midwives Who Were Abducted By Boko Haram Write Letter To Buhari For Help(See The Letter): The nurse and two midwives abducted by Boko Haram on March 1, 2018, have sent a plea for mercy to President Muhammadu Buharu and Kashim Shettima,… http://www.gistmania.com/talk/topic,358164.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,994147283171082240,https://twitter.com/Naijapals/status/994147283171082240
2018-04-30 11:35:30,Naijapals,,0,1,0,"Kidnapper Who Abducted Gospel Singer, Chinedu Nwadike & Rev. Columba Okereke Arrested In Owerri: A notorious Imo state kidnapper and armed robber widely known as Papa G who had led his gang and abducted a popular gospel singer, Chinedu Nwadike, and Rev.… http://www.gistmania.com/talk/topic,357560.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,990917556213968898,https://twitter.com/Naijapals/status/990917556213968898
2018-04-30 09:29:27,Naijapals,,0,1,0,"Unknown Gunmen Abduct Ekiti PDP Chieftain, Kayode Oni And Demand N30m Ransom: Suspected kidnappers have abducted the Financial Secretary of the Peoples Democratic Party (PDP) in Ekiti, Kayode Oni. According to reports, Oni was abducted along the Efon… http://www.gistmania.com/talk/topic,357544.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,990885833480716288,https://twitter.com/Naijapals/status/990885833480716288
2018-04-19 11:43:32,Naijapals,,0,1,2,"Wande Coal Speaks On Alleged Child Abduction Allegations: Singer Wande Coal had earlier this week been involved in some drama. A woman named Temitope came forward to say their son of 10 years was abducted by the singer 8 years ago. According to the… http://www.gistmania.com/talk/topic,356898.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,986933310549995521,https://twitter.com/Naijapals/status/986933310549995521
2018-04-18 05:16:59,Naijapals,,0,2,0,"Abductors Release Oba Lekan Balogun’s Twins After Collecting N10m Ransom In Ibadan, Oyo State: A big relief, Tuesday, came to the Otun-Olubadan of Ibadanland, Oba Lekan Balogun, following the release of his children by the hoodlums who abducted them at… http://www.gistmania.com/talk/topic,356829.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,986473645143818240,https://twitter.com/Naijapals/status/986473645143818240
2018-04-16 07:32:03,Naijapals,,0,2,1,"Wande Coal Impregnated & Dumped Me Then Abducted My Son For 8 Years – Babymama Opens Can Of Worms: Nigerian sensational singer, Wande Ojosipe aka Wande Coal is currently involved in an alleged abduction scandal. For a long time, the “Bumper-to-bumper”… http://www.gistmania.com/talk/topic,356728.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,985782858777165824,https://twitter.com/Naijapals/status/985782858777165824
2018-04-13 23:57:03,EyoUsanga,,0,0,0,"We are concerned; aware that it is taking too long, Buhari tells parents of abducted Chibok Girls",,,,984943580786573314,https://twitter.com/EyoUsanga/status/984943580786573314
2018-04-07 03:22:59,YouDonHear,,0,0,0,"Kaduna: Kidnappers free new bride after ransom payment, Imam’s son abducted",,,,982458690279100416,https://twitter.com/YouDonHear/status/982458690279100416
2018-04-05 05:46:58,Naijapals,,0,1,1,"Woman Killed, Baby Abducted During Outing With Friend In Delta State (Photos): Some suspected child traffickers have absconded with a six-month-old baby after allegedly strangling her mother, Helen Ehianu, at Obior community, in the Aniocha North Local… http://www.gistmania.com/talk/topic,356164.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,981770149106601985,https://twitter.com/Naijapals/status/981770149106601985
2018-03-31 08:40:01,Naijapals,,1,2,0,"Fulani Herdsmen Recaptured #Dapchigirl Leah After Trying To Escape From Boko Haram: Leah Sharibu, the only Dapchi girl still in Boko Haram custody, reportedly made an unsuccessful attempt to escape. The Boko Haram insurgents abducted 110 students of… http://www.gistmania.com/talk/topic,355922.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,#Dapchigirl,980001760201682945,https://twitter.com/Naijapals/status/980001760201682945
2018-03-27 10:17:04,Naijapals,,0,1,0,"Notorious Drug Trafficker Abducts 2 Girls, Threatens To Rape Them In Port-Harcourt: Police operatives in Rivers state have apprehended a notorious drug trafficker and a kidnap suspect who abducted and threatened to rape two young girls in Nkpolu area in… http://www.gistmania.com/talk/topic,355679.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,978576630971944962,https://twitter.com/Naijapals/status/978576630971944962
2018-03-26 09:50:03,Naijapals,,0,1,0,"“Pure Water” Seller Boy Abducted With Dapchi Girls Freed (Photo): The minister of information and culture, Alhaji Lai Mohammed, said that a pure water seller who was kidnapped alongside the Dapchi schoolgirls was among those released by the insurgents.… http://www.gistmania.com/talk/topic,355623.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,,978207442424143872,https://twitter.com/Naijapals/status/978207442424143872
2018-03-23 19:41:35,Naijapals,,2,2,1,"Boko Haram Threaten To Kill Leah Sharibu If $10 Million Ransom Is Not Paid: Some disturbing news updates reaching us is that Boko Haram are taking a rather worrying stance over the fate of Leah Sharibu, one of the 110 abducted #Dapchigirls insisting that…http://www.gistmania.com/talk/topic,355537.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,#Dapchigirls,977269144235081729,https://twitter.com/Naijapals/status/977269144235081729
2018-03-23 17:41:03,Naijapals,,0,1,1,"How We Negotiated With Boko Haram For The Release Of #Dapchigirls - DSS: The details of the negotiation which led to the release of over one hundred Dapchi Schoolgirls abducted by Boko Haram terrorists, have been finally revealed. While speaking on… http://www.gistmania.com/talk/topic,355532.0.html?utm_source=dlvr.it&utm_medium=twitter …",,,#Dapchigirls,977238812555329536,https://twitter.com/Naijapals/status/977238812555329536
2018-03-22 12:40:07,Naijapals,,0,1,0,"Mixed Reactions As #Dapchi Residents Wave & Cheer On Boko Haram Member As They Drop Off Girls (VID): Boko Haram on Wednesday freed dozens of abducted Dapchi school students. The fully armed sect members who returned the girls moved… http://www.gistmania.com/talk/topic,355432.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeriapic.twitter.com/jeUyoj4SGS",,@Gistmania,#Dapchi #Nigeriapic,976800691975933953,https://twitter.com/Naijapals/status/976800691975933953
2018-03-22 10:55:03,Naijapals,,0,0,0,"Photos Of Rescued Dapchi Schoolgirls As The Arrive Presidential Villa To Meet With Pres. Buhari: Gistmania had reported yesterday that the over 100 schoolgirls who were abducted at their school in Dapchi, Yobe state, on February 19,… http://www.gistmania.com/talk/topic,355440.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeriapic.twitter.com/ANxnI1lyi0",,@Gistmania,#Nigeriapic,976774251993735168,https://twitter.com/Naijapals/status/976774251993735168
2018-03-22 09:48:06,Naijapals,,0,1,0,"""Daughter Was Not Released Because She Refused To Denounce Christ""- Parent Of One Of Dapchi Students: One of the parents of the Dapchi schools girls just released by their abductors, Sharibu Nata, has confirmed the released of some of the abducted girls… http://www.gistmania.com/talk/topic,355383.0.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/d9Wgt1FE7s",,,,976757402988036097,https://twitter.com/Naijapals/status/976757402988036097
2018-03-22 00:01:17,BusinessDayNg,,0,0,0,"FG says no ransom paid as militants free 101 abducted schoolgirls http://dlvr.it/QLwjxg pic.twitter.com/mTfRJg3Ph3",,,,976609724471820288,https://twitter.com/BusinessDayNg/status/976609724471820288
2018-03-21 14:52:11,BusinessDayNg,,0,0,0,"APC hails return of abducted Dapchi Schoolgirls http://dlvr.it/QLstC9 pic.twitter.com/bvnlcGUpBQ",,,,976471538210717696,https://twitter.com/BusinessDayNg/status/976471538210717696
2018-03-21 11:06:12,BusinessDayNg,,0,0,0,"FG confirms release of 76 of 110 abducted Dapchi schoolgirls http://dlvr.it/QLrRgb pic.twitter.com/vx5EEvIDsa",,,,976414668569812994,https://twitter.com/BusinessDayNg/status/976414668569812994
2018-03-21 09:13:08,BusinessDayNg,,1,2,1,"Breaking #News: Some abducted Dapchi schoolgirls regain freedom http://dlvr.it/QLqqcX pic.twitter.com/Qm0t2BYseQ",,,#News,976386214491078656,https://twitter.com/BusinessDayNg/status/976386214491078656
2018-03-18 11:25:48,Naijapals,,0,1,0,"FYI: Suspected Boko Haram Terrorists Allegedly Kidnap 8 Persons In Oyo State: Suspected Boko Haram terrorists, yesterday, blocked a bus plying Igboho-Igbeti Road and reportedly abducted eight passengers from the bus. According to… http://www.gistmania.com/talk/topic,355090.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeriapic.twitter.com/LfaLreltwC",,@Gistmania,#Nigeriapic,975332438510469120,https://twitter.com/Naijapals/status/975332438510469120
2018-03-17 07:23:50,Naijapals,,0,0,0,"#ICYMI: Suspected Boko Haram Terrorists Allegedly Kidnap 8 Persons In Oyo State: Suspected Boko Haram terrorists, yesterday, blocked a bus plying Igboho-Igbeti Road and reportedly abducted eight passengers from the bus. According to… http://www.gistmania.com/talk/topic,355090.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeriapic.twitter.com/4DvtjdiHoF",,@Gistmania,#ICYMI #Nigeriapic,974909156275585024,https://twitter.com/Naijapals/status/974909156275585024
2018-03-16 07:22:04,Naijapals,,0,0,0,"Suspected Boko Haram Terrorists Allegedly Kidnap 8 Persons In Oyo State: Suspected Boko Haram terrorists, yesterday, blocked a bus plying Igboho-Igbeti Road and reportedly abducted eight passengers from the bus. According to Vanguard,… http://www.gistmania.com/talk/topic,355090.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeriapic.twitter.com/saB6EMJVTJ",,@Gistmania,#Nigeriapic,974546325357215746,https://twitter.com/Naijapals/status/974546325357215746
2018-03-15 07:49:37,aromatictaro,Austynzogs,0,0,0,"I think he is beginning to think he is better than Jonathan which is unfortunate. His swift response has not brought back the abducted girls so how is he better than jonathan? In the country of the blind one eye man is kng!!",,,,974190867937464320,https://twitter.com/aromatictaro/status/974190867937464320
2018-03-14 18:06:11,BusinessDayNg,,0,0,0,"#Dapchi: Buhari vows to rescue abducted students http://dlvr.it/QL1gHv pic.twitter.com/iOyXwgoYRy",,,#Dapchi,973983647509356544,https://twitter.com/BusinessDayNg/status/973983647509356544
2018-03-13 07:50:33,OlukayodeAkadry,GovAyoFayose,0,0,0,"With what he has been doing,me as a person wouldn't be surprise if he says, he is not aware the 110 girls been abducted.... What a shame.",,,,973466328295182336,https://twitter.com/OlukayodeAkadry/status/973466328295182336
2018-03-12 09:36:31,Shokenu,MobilePunch,0,0,0,"Pray your child is abducted for one week, then you will know if PTB is right or wrong. Imagine you said ""mere girls""",,,,973130608699494400,https://twitter.com/Shokenu/status/973130608699494400
2018-03-11 11:49:55,Naijapals,,0,1,0,"FYI: Dapchi Parents Block Entrance Of Nat'l Assembly, Demand The Immediate Rescue Of Their Daughters: A group, Coalition of Civil Society for the Girl Child and Women, in company of some parents of the abducted Dapchi school girls, on… http://www.gistmania.com/talk/topic,354741.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeriapic.twitter.com/hFNX8Kj4Tq",,@Gistmania,#Nigeriapic,972801792403582976,https://twitter.com/Naijapals/status/972801792403582976
2018-03-10 07:48:05,Naijapals,,0,1,0,"#ICYMI: Dapchi Parents Block Entrance Of Nat'l Assembly, Demand The Immediate Rescue Of Their Daughters: A group, Coalition of Civil Society for the Girl Child and Women, in company of some parents of the abducted Dapchi school girls,… http://www.gistmania.com/talk/topic,354741.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeriapic.twitter.com/cgzM9AsHx4",,@Gistmania,#ICYMI #Nigeriapic,972378543937040384,https://twitter.com/Naijapals/status/972378543937040384
2018-03-09 07:46:06,Naijapals,,0,1,0,"Dapchi Parents Block Entrance Of Nat'l Assembly, Demand The Immediate Rescue Of Their Daughters: A group, Coalition of Civil Society for the Girl Child and Women, in company of some parents of the abducted Dapchi school girls, on… http://www.gistmania.com/talk/topic,354741.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeriapic.twitter.com/fRueyuyMdg",,@Gistmania,#Nigeriapic,972015655376400384,https://twitter.com/Naijapals/status/972015655376400384
2018-03-08 18:35:07,BusinessDayNg,,0,0,0,"Reps task Buhari, security agencies on rescue of 110 abducted Dapchi, Chibok girls http://dlvr.it/QKGFYV pic.twitter.com/wMmNFrkFt4",,,,971816597588402176,https://twitter.com/BusinessDayNg/status/971816597588402176
2018-03-06 17:11:02,OfficialNaijaPR,,0,0,0,"Abducted Kano SUBEB scribe, Muhammad, regains freedom",,,,971070661807325184,https://twitter.com/OfficialNaijaPR/status/971070661807325184
2018-03-06 17:02:35,OgaMadam,,0,0,0,"Abducted Kano SUBEB scribe, Muhammad, regains freedom",,,,971068537895763968,https://twitter.com/OgaMadam/status/971068537895763968
2018-03-05 12:57:03,BusinessDayNg,,0,0,0,"#Buharitovisit #Yobestate #where #110 schoolgirls abducted: presidency tweet http://dlvr.it/QJny4t",,,#Buharitovisit #Yobestate #where #110,970644359208091648,https://twitter.com/BusinessDayNg/status/970644359208091648
2018-02-28 13:43:02,Naijapals,,0,0,1,"FYI: UPDATE! Nigeria Army Roll Out Fighter Jets In Search Of Abducted Dapchi Girls (Photos) http://www.gistmania.com/talk/topic,354200.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#Nigeria,968843991876755461,https://twitter.com/Naijapals/status/968843991876755461
2018-02-28 13:29:38,Naijapals,,0,0,0,"FYI: BREAKING! Location Of Abducted Dapchi Schoolgirls In Yobe State Revealed http://www.gistmania.com/talk/topic,354196.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#Nigeria,968840617324249088,https://twitter.com/Naijapals/status/968840617324249088
2018-02-27 09:41:08,Naijapals,,0,0,0,"#ICYMI: UPDATE! Nigeria Army Roll Out Fighter Jets In Search Of Abducted Dapchi Girls (Photos) http://www.gistmania.com/talk/topic,354200.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#ICYMI #Nigeria,968420727236870146,https://twitter.com/Naijapals/status/968420727236870146
2018-02-27 09:28:08,Naijapals,,0,1,0,"#ICYMI: BREAKING! Location Of Abducted Dapchi Schoolgirls In Yobe State Revealed http://www.gistmania.com/talk/topic,354196.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#ICYMI #Nigeria,968417456447414272,https://twitter.com/Naijapals/status/968417456447414272
2018-02-26 21:15:02,Naijapals,,0,1,0,"FYI: SAD! Man Who Was Abducted Found Dead In A River With Rope Round His Neck In Yobe (Photos) http://www.gistmania.com/talk/topic,354118.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#Nigeria,968232966814969856,https://twitter.com/Naijapals/status/968232966814969856
2018-02-26 16:24:13,BusinessDayNg,,1,0,0,"#BuhariVows #torescue #abducted #Dapchi school girls http://dlvr.it/QHvfDr",,,#BuhariVows #torescue #abducted #Dapchi,968159777887944704,https://twitter.com/BusinessDayNg/status/968159777887944704
2018-02-26 09:39:08,Naijapals,,0,0,0,"UPDATE! Nigeria Army Roll Out Fighter Jets In Search Of Abducted Dapchi Girls (Photos) http://www.gistmania.com/talk/topic,354200.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#Nigeria,968057838055538689,https://twitter.com/Naijapals/status/968057838055538689
2018-02-26 09:26:09,Naijapals,,0,0,1,"BREAKING! Location Of Abducted Dapchi Schoolgirls In Yobe State Revealed http://www.gistmania.com/talk/topic,354196.0.html?utm_source=dlvr.it&utm_medium=twitter … @Gistmania #Nigeria",,@Gistmania,#Nigeria,968054567479926784,https://twitter.com/Naijapals/status/968054567479926784
